host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
6312248,0,6,1,195,2,5,20
234588422,2,39,1,75,6,3,43
24831061,1,1,1,310,1,2,0
249983430,0,20,1,300,2,22,341
248961864,1,9,0,85,1,12,339
248961864,1,60,0,85,1,15,356
1104166,0,12,0,65,2,9,43
67373452,2,44,0,50,7,6,128
161357125,3,74,1,78,2,11,38
161357125,3,174,0,50,2,6,52
248961864,1,9,0,85,1,14,332
201407513,0,6,0,41,2,5,74
409766,1,8,1,144,3,2,0
214329835,2,49,0,69,2,1,349
143563277,1,52,1,230,1,2,83
3151,0,3,0,69,1,1,179
13480762,0,12,0,40,1,9,22
6048212,1,19,1,151,3,10,7
178833771,1,2,1,275,2,1,351
593135,1,52,1,180,3,8,188
178833771,1,2,0,55,3,2,353
250374011,1,11,0,120,2,12,35
83114146,1,30,0,60,2,8,26
140630987,2,37,0,75,1,9,204
250413062,2,25,0,110,2,14,112
217482038,1,28,0,129,3,4,15
217482038,1,28,0,129,3,1,0
204221927,0,6,0,55,2,6,89
21686560,1,28,0,217,1,6,242
181092484,1,23,1,299,1,1,217
1760549,0,100,1,120,2,11,52
5325489,0,79,1,135,2,9,266
18883243,0,12,0,75,14,1,0
250512369,1,8,0,159,1,7,302
250514925,0,123,1,100,1,2,13
105763296,1,28,1,100,5,8,270
105762561,2,46,0,85,2,12,330
248472625,0,21,0,45,14,1,67
96240355,0,6,0,75,2,9,0
2517810,0,6,0,45,2,7,82
2522815,0,79,1,135,2,4,296
6307153,2,39,1,71,2,5,0
555245,1,19,1,165,1,4,97
233881237,0,13,1,125,3,4,48
239660813,1,7,0,197,1,1,342
239660813,1,7,0,166,1,1,345
239660813,1,7,0,500,1,1,305
1307197,0,54,0,90,1,2,0
17247001,0,15,1,140,1,3,13
18254321,1,7,0,200,4,1,22
209569701,2,25,1,190,4,7,255
113251277,1,26,2,35,2,2,353
45467925,0,34,1,125,5,7,70
250739581,1,19,1,280,1,8,325
141124307,0,6,1,249,3,12,38
250759662,1,52,1,200,4,14,323
159676587,1,4,0,124,1,7,155
5258749,1,14,1,120,5,13,14
159676587,1,4,0,125,1,8,117
747681,1,1,0,95,3,1,5
50741398,1,8,0,105,1,8,0
2196083,0,12,1,214,3,6,32
250896604,1,30,0,32,2,26,280
250911060,1,4,1,160,1,11,21
193954973,0,12,1,165,3,5,272
10533936,1,14,1,300,2,2,363
52818583,0,6,0,75,1,21,114
15807180,1,8,0,111,2,8,344
131057988,0,12,0,150,2,7,48
217803139,1,8,1,175,2,1,2
250968889,1,8,1,180,5,7,10
250969026,1,2,1,165,1,8,53
15822432,1,7,1,395,5,4,167
106159574,0,12,0,90,2,3,0
1036179,0,15,1,225,4,4,11
13506708,1,4,1,250,2,3,188
98056984,0,12,1,150,5,2,0
13480762,0,12,0,40,1,14,26
3165356,0,20,1,336,2,9,97
246331794,1,5,1,320,1,5,236
68930822,1,28,1,150,3,13,61
89068125,1,4,1,250,1,1,0
97328229,4,57,0,46,2,3,179
63160119,1,2,0,75,1,13,74
215556105,2,37,0,60,1,3,84
23913300,0,12,1,400,1,1,89
27624437,1,7,1,208,10,1,170
8993896,0,13,0,72,1,8,0
5288991,1,28,0,90,7,1,0
33151563,2,37,1,70,2,1,0
147983579,0,6,1,220,4,6,230
177396569,1,7,1,200,4,3,127
50321289,0,6,1,140,2,4,4
75760509,0,67,1,80,2,3,16
209553776,0,15,1,65,2,6,4
214738765,2,124,0,75,1,31,89
117792931,1,28,1,125,4,12,0
215556105,2,37,0,75,1,10,89
14810989,2,31,0,55,5,8,162
251166866,2,56,0,60,1,6,323
221213143,1,27,1,450,2,3,361
239650062,0,12,1,163,7,2,263
4094038,0,12,0,75,2,4,0
1692538,1,30,0,196,1,6,336
1692538,1,30,1,174,1,6,324
251318098,0,146,1,295,2,1,0
242175033,4,69,1,60,1,28,74
7230979,0,12,0,100,2,1,44
251331500,0,21,1,199,1,5,178
12593328,0,54,0,50,3,3,0
251350235,1,11,1,595,2,7,80
1842737,1,14,1,185,2,5,137
43330303,4,144,0,35,5,3,62
27445710,0,22,1,80,1,1,0
219891232,2,81,0,45,2,16,32
251368944,0,12,1,110,3,8,0
24201188,2,56,1,109,14,1,52
16155254,1,19,1,180,1,5,20
1499286,1,7,1,245,5,8,13
15488551,0,12,1,150,6,5,40
69095594,1,4,1,139,2,3,74
251418685,1,1,1,130,4,2,63
12220,1,8,0,228,1,3,341
12220,1,8,1,236,1,4,341
251430918,1,7,0,97,2,10,77
187822288,2,103,0,55,1,27,171
6206040,0,6,0,49,2,6,226
6206040,0,6,0,49,2,8,250
819759,0,21,0,65,5,5,64
104960784,0,21,0,50,3,1,0
251468079,0,12,1,110,4,5,1
6206040,0,6,0,49,2,11,254
251530232,4,181,1,150,1,4,78
187822288,2,103,0,55,1,24,168
251378476,1,4,1,195,2,10,0
248314431,1,8,0,75,1,8,75
187822288,2,103,0,55,1,22,162
251510391,1,7,2,59,1,10,358
251510391,1,7,2,59,1,7,362
187822288,2,103,0,55,1,42,153
9028198,1,8,1,300,1,4,4
251578356,0,73,0,55,1,3,0
71276635,1,30,1,560,1,1,335
6206040,0,6,0,52,2,9,268
25073781,1,4,0,65,2,15,292
30751157,2,44,0,89,3,4,68
145727343,2,46,0,39,1,4,157
50375092,3,166,0,65,1,9,35
139712252,0,15,1,150,3,6,313
5144567,1,43,0,169,7,1,365
5144567,1,43,0,169,7,1,365
35881969,0,12,0,70,1,13,76
5144567,1,43,0,169,7,1,358
251625546,0,147,0,65,1,9,320
3400827,1,8,1,380,3,2,0
29420917,1,52,1,300,2,6,16
251638751,0,16,1,120,1,5,8
251640733,2,121,1,200,10,3,178
251564307,1,7,1,285,3,3,215
2019135,0,6,1,175,3,4,26
5144567,1,43,0,169,7,4,323
236355800,2,63,0,60,2,2,0
220125576,2,95,1,70,3,1,53
5144567,1,43,0,169,7,2,358
5144567,1,43,0,169,7,2,344
5144567,1,43,0,169,7,1,358
5144567,1,43,0,169,7,1,365
224317184,1,18,0,90,3,2,282
224317184,1,18,0,90,3,1,252
224317184,1,18,0,90,3,1,258
224317184,1,18,0,90,3,4,237
251704655,4,114,1,109,2,9,50
105632711,1,7,1,144,1,25,12
6206040,0,6,0,58,2,14,261
4669488,0,6,0,50,3,1,127
240217000,0,6,1,89,1,2,194
136028350,1,2,1,159,1,5,44
10149317,2,116,0,60,3,11,318
251781156,4,161,2,25,2,5,146
51419167,1,5,0,120,1,5,55
117536647,1,4,1,124,1,13,86
10149317,2,116,0,70,5,6,308
136028350,1,2,1,127,1,8,13
251817531,0,6,0,69,2,6,279
178676648,0,21,0,150,1,1,88
194856554,0,12,1,295,2,9,3
148108,1,23,1,800,1,1,364
251817021,1,7,2,95,1,8,23
247189581,0,13,2,32,2,6,31
23020619,1,11,0,70,2,3,128
6080376,0,12,0,74,1,18,49
17555570,0,15,0,49,1,23,48
22222260,1,2,0,81,4,4,291
230831241,1,7,1,898,2,5,294
172369331,0,193,2,25,3,2,0
251839479,4,99,0,100,2,2,345
160754766,1,27,1,230,3,2,0
59156312,2,129,0,59,3,4,361
21749637,0,6,1,100,1,5,0
251852817,1,4,2,45,1,19,90
17450152,1,7,0,138,1,8,95
215891351,0,21,0,60,2,13,48
251859047,0,15,0,85,1,9,125
251852817,1,4,2,49,1,22,83
25282730,1,2,1,160,1,15,9
251852817,1,4,2,45,1,17,72
251852817,1,4,2,60,1,8,90
251852817,1,4,2,55,1,13,89
251852817,1,4,2,45,1,14,83
149080740,0,6,0,69,10,1,59
22028840,1,30,0,59,4,2,103
251865256,1,45,0,87,1,8,365
251625546,0,15,0,65,1,6,323
251932107,0,12,0,85,2,5,86
12913455,1,19,1,300,2,16,52
56060787,0,12,0,55,1,14,295
173386569,1,68,2,70,3,3,0
251817021,1,7,2,95,1,3,23
251966476,1,64,1,240,1,19,121
251826717,0,6,0,50,3,6,0
251968645,0,20,0,65,1,1,0
203932958,1,23,1,240,3,10,8
251969263,2,44,0,47,1,4,28
203932958,1,23,0,120,1,3,11
251986333,1,102,0,200,4,5,327
214347105,1,1,1,419,4,1,218
251817021,1,7,2,95,1,2,23
118375653,1,60,0,150,3,3,4
84562269,2,61,0,55,1,1,0
68296703,0,15,1,78,3,3,17
3073952,0,6,1,167,1,8,80
149312408,2,56,0,65,1,23,334
99895085,0,33,0,88,1,11,85
50737287,0,21,0,40,2,1,0
20182359,1,2,0,135,3,7,365
71878492,0,12,0,70,5,3,66
6410979,0,6,0,109,2,1,0
251817021,1,7,2,95,1,4,21
251817021,1,7,2,95,1,4,19
8112314,1,8,0,65,1,4,364
35528708,0,6,0,50,1,1,0
35528708,0,6,0,56,1,4,0
32942122,0,12,1,125,2,1,22
252118553,1,19,1,160,2,4,33
148725429,0,21,1,99,2,17,300
683230,1,28,0,950,3,11,251
75999185,0,21,0,45,1,6,337
252163238,0,12,1,327,2,7,49
252168489,2,198,1,110,2,8,81
252171508,2,46,1,190,1,16,132
36800675,2,46,1,120,3,9,44
19931875,1,18,1,99,5,3,271
252181650,1,9,1,350,1,18,82
252191305,2,107,0,50,1,34,61
44969970,1,9,0,80,1,2,172
19931875,1,18,0,57,7,1,225
57158173,0,117,0,38,3,1,0
231138233,1,4,1,165,1,17,83
1413658,0,13,1,750,4,13,179
231138233,1,4,1,165,1,16,56
13206448,1,8,0,50,7,2,283
175152790,1,1,0,65,1,14,0
95892016,1,19,0,125,1,3,318
252019224,2,155,1,250,1,13,359
247171817,2,39,0,50,1,1,66
72855892,0,6,1,115,1,19,74
17407539,0,6,0,40,14,1,35
95892016,1,19,0,80,1,4,318
21877010,0,24,1,120,4,3,0
4977373,1,77,1,300,4,5,20
2093557,0,21,0,80,1,4,22
252356839,1,2,1,74,3,1,0
186621582,1,30,0,60,3,5,20
234270791,0,21,0,100,5,2,94
27947449,4,133,0,47,1,4,167
3208908,0,16,1,245,3,3,35
175370972,2,37,0,65,1,13,36
37273247,2,126,1,130,2,4,338
13442714,1,27,1,173,5,2,3
19392723,1,4,1,100,2,2,8
5708673,0,21,1,120,4,1,15
252386106,1,28,0,105,1,19,9
251817531,0,6,0,72,2,6,316
251817531,0,6,0,79,2,5,351
246194760,2,103,0,49,1,15,1
107484794,1,7,0,160,1,22,77
2363889,1,23,1,140,2,7,27
247940983,0,22,0,50,1,3,358
61940591,1,28,0,120,1,14,147
6206040,0,6,1,155,2,10,270
252432969,1,1,1,260,1,14,139
252437123,0,79,1,130,2,8,19
251430918,1,7,0,89,2,11,54
146275359,2,152,0,42,3,10,352
252460693,1,4,1,159,1,15,152
163619844,1,2,0,70,2,5,1
24660289,4,114,0,50,3,2,350
160956,3,41,1,99,3,4,326
252535164,2,31,1,99,3,9,236
73227284,2,56,0,60,2,6,333
20555097,0,6,0,90,5,2,71
251762237,1,48,1,106,7,2,3
30870512,2,81,0,38,1,6,36
29470566,2,56,0,65,1,6,31
855437,0,24,0,75,2,7,111
23022462,1,19,1,275,3,2,123
252590512,3,185,1,249,2,8,241
229489983,1,7,1,799,2,5,247
190094547,0,15,1,90,3,3,7
160940380,2,85,1,600,2,2,332
251311623,0,6,0,58,2,6,213
246194760,2,103,0,39,1,8,210
38174433,1,27,1,235,1,3,34
89349779,1,2,1,182,2,5,19
252607014,1,2,1,150,3,6,25
20229932,1,5,1,120,2,6,0
252628456,0,70,1,100,2,4,96
110308993,2,46,1,90,1,7,0
219517861,1,43,1,194,2,3,303
86325,0,29,1,145,3,1,45
219517861,1,43,1,470,2,5,272
219517861,1,43,1,247,2,9,272
38194603,2,44,0,50,1,13,5
19643468,0,12,0,80,1,2,0
95892016,1,19,0,80,1,1,15
123810965,1,2,0,62,1,7,172
94531229,0,12,1,171,2,6,48
51667335,1,7,1,395,2,11,247
41859649,0,21,0,72,2,2,364
104814095,2,103,0,70,1,1,76
252678417,0,6,0,55,1,18,0
44205809,0,15,1,225,1,8,178
245710234,2,81,0,57,1,20,156
243489304,1,23,0,99,4,15,191
167949895,4,59,2,35,1,3,0
243489304,1,9,0,89,4,16,166
228151544,1,7,0,135,1,12,278
246272839,2,37,1,85,1,8,150
246272839,2,37,1,85,1,5,156
135280693,2,44,0,60,3,3,264
252765359,0,6,1,60,2,5,0
250269817,1,28,1,219,2,20,133
224813944,1,23,1,442,1,12,253
252642141,0,6,1,250,2,3,117
252782565,2,56,1,160,2,1,7
252790183,0,20,1,240,2,1,7
230119671,1,14,1,949,2,6,270
84084279,0,15,0,60,1,26,330
248282016,1,28,1,180,5,1,77
22388020,0,21,0,59,1,8,56
252824941,1,7,1,300,1,14,306
47504485,0,76,0,39,7,12,58
199833548,2,46,0,50,1,13,358
12655794,1,43,0,150,4,2,90
245710234,2,81,0,51,1,12,180
79134040,1,30,0,100,2,11,55
76849762,0,12,0,60,3,1,0
252856825,0,6,1,250,1,4,10
157708630,0,21,0,68,2,5,15
4770121,1,2,1,100,7,1,33
252865772,2,56,1,98,2,1,292
247185393,1,4,1,400,3,7,307
10506005,0,22,1,110,3,2,108
183211776,2,56,0,49,1,8,192
9488131,1,30,1,300,3,12,313
99494083,0,6,1,113,5,8,101
26535250,0,17,1,55,1,5,232
54023713,1,26,1,100,4,25,4
177742211,1,27,1,285,5,3,365
119294198,0,90,0,45,1,1,95
223375402,0,70,1,195,2,5,347
252855885,4,144,0,42,1,2,332
35657710,1,30,0,99,7,2,90
245710234,2,81,0,51,1,20,365
151048265,1,14,1,170,3,2,39
107393843,1,43,0,125,4,1,0
246224359,3,179,1,115,1,1,339
1192659,0,6,0,50,4,1,23
1192659,0,6,0,57,3,8,9
248654228,2,103,2,43,1,1,91
198666639,0,84,1,160,2,2,162
64898741,2,25,1,130,3,2,0
219517861,1,43,1,505,2,8,263
248122395,1,52,0,425,1,4,359
148317706,0,24,1,150,2,8,30
253047601,0,21,0,50,1,26,9
4765305,1,19,0,62,2,15,284
30137775,1,8,0,380,3,1,24
120763629,0,197,0,49,2,3,347
253073362,1,64,1,145,5,3,7
208955733,0,54,0,75,1,10,365
4678376,0,15,1,350,2,7,82
33235360,0,12,0,76,2,6,5
253083248,2,37,1,200,1,12,145
253104269,4,88,0,35,1,9,0
50375092,3,166,0,49,1,8,342
109567034,2,149,1,150,2,15,69
253110236,2,152,1,150,3,6,176
127562833,1,7,1,195,5,11,14
19407341,1,28,1,140,2,11,3
51596474,0,76,0,35,1,7,0
197368927,0,73,0,65,1,5,348
197368927,0,73,0,65,1,4,359
197368927,0,73,0,65,1,5,352
46789694,2,152,1,50,1,16,304
197368927,0,73,2,40,2,8,358
197368927,0,73,2,40,2,3,343
63541445,0,21,1,180,3,6,119
236668588,1,14,0,115,1,3,113
130667866,1,30,0,69,2,7,14
4621134,4,57,0,40,7,2,59
59156312,2,129,0,39,3,8,358
44350279,1,68,0,99,2,8,13
245710234,2,81,0,38,1,28,365
69720852,1,27,0,64,3,1,86
84732743,0,12,1,100,3,3,3
236668588,1,14,0,110,1,10,108
193954973,0,12,1,245,3,1,257
11870917,1,19,1,135,7,3,15
139724098,1,7,1,299,4,16,59
253304582,2,162,1,110,7,3,54
5704932,4,144,0,60,2,6,34
58027700,0,6,0,65,1,12,179
208955733,0,54,0,90,1,10,365
140272,1,4,1,174,3,9,85
39943241,1,53,1,260,3,2,33
23991239,0,6,0,50,10,1,246
51596474,0,67,2,24,11,2,0
250477669,2,83,0,70,3,1,59
42222090,1,8,0,110,3,5,158
17726658,0,54,1,95,1,28,292
253354074,0,54,1,425,2,2,59
253354074,0,15,1,150,1,6,148
192951036,1,27,0,119,1,7,23
1512819,0,54,0,45,5,2,159
192956786,1,19,0,50,4,9,48
248654228,2,103,2,34,1,2,123
152394865,0,54,0,175,2,4,43
8569221,0,12,0,109,3,3,97
184472924,0,70,1,140,2,7,157
224150,0,117,2,26,2,5,0
152394865,0,35,0,175,2,4,43
253111673,1,7,1,299,4,8,61
219517861,1,43,1,234,2,7,309
219517861,1,43,1,230,2,6,327
219517861,1,43,1,230,2,2,319
236018119,2,61,1,125,1,38,362
192951036,1,52,1,289,1,3,133
247067478,1,8,1,330,4,9,132
253504649,1,28,1,289,5,15,146
253513520,0,6,1,150,1,10,206
199833548,2,46,0,40,1,6,360
219517861,1,43,1,228,2,9,317
219517861,1,43,1,203,2,1,322
232251881,2,152,0,49,1,2,0
253528452,1,5,1,800,3,9,276
67781861,1,4,0,50,2,4,35
91783661,1,19,1,149,3,12,151
149312408,2,56,0,55,1,11,319
253552326,1,9,0,108,1,11,175
76628403,1,8,0,160,2,3,61
112531390,1,30,0,52,1,1,0
253552326,1,60,0,89,1,13,153
230037325,0,84,0,57,1,9,170
230037325,0,6,0,57,1,6,164
230037325,0,6,0,55,1,8,138
27947449,4,133,0,45,1,10,352
12351745,0,21,1,150,1,10,292
253624959,0,54,0,50,2,5,304
190246158,3,41,1,68,2,4,65
143598647,1,7,1,195,6,6,12
47516406,2,129,0,45,7,3,360
253640919,1,8,0,66,1,1,17
1364340,0,13,0,125,2,7,0
3002017,0,6,1,130,2,10,262
199833548,2,94,0,50,1,11,342
229929832,4,141,0,51,1,10,271
67610438,0,54,1,82,1,5,19
61084210,2,56,1,360,3,10,206
234090781,2,145,0,45,1,4,54
253552326,1,9,0,89,1,13,164
253698437,4,127,1,75,2,2,360
73212148,1,2,0,105,3,11,20
182434290,2,49,0,90,1,6,0
18109057,1,30,0,75,2,1,53
199833548,2,94,2,30,1,10,361
157301360,2,139,1,250,3,5,152
51596474,0,90,2,24,10,1,0
69977115,0,76,0,79,2,1,364
197792014,1,30,1,280,2,23,215
88171838,0,90,0,75,1,14,154
252819295,2,124,2,58,1,12,180
253748268,2,81,0,55,1,4,83
223375402,0,70,0,65,2,1,354
223375402,0,70,0,65,2,1,349
33151563,2,37,0,63,2,1,0
11670365,1,9,1,250,4,2,8
9850389,0,21,1,200,2,1,0
4128255,0,13,1,104,2,7,2
253842399,2,162,1,65,1,1,280
17524733,0,21,1,65,6,2,19
224317184,1,2,0,215,5,3,345
214347105,1,1,1,419,3,1,343
224317184,1,2,0,215,5,7,335
1328716,1,1,1,195,2,1,117
11967268,0,12,1,225,3,1,0
17879327,0,12,0,90,3,3,47
253892856,1,5,1,700,3,11,249
253898121,0,12,1,200,5,1,13
35842670,1,11,1,230,14,2,87
211941129,0,20,0,55,1,21,47
30590073,0,12,0,70,1,7,98
253944108,0,6,0,79,2,3,96
229288218,0,21,1,175,1,5,264
50375092,3,166,0,37,1,7,310
44929652,0,54,0,75,2,7,361
44929652,0,54,0,50,2,2,356
137950324,1,7,1,225,4,2,44
15729463,0,38,0,105,4,2,0
253745747,2,56,1,85,14,1,77
253906467,1,7,2,69,1,8,347
253906467,1,7,2,60,1,14,349
253906467,1,7,2,85,1,18,337
253906467,1,7,2,60,1,20,348
247189581,0,13,2,41,2,4,0
9919024,0,15,1,130,4,7,28
253128090,1,1,1,149,2,7,163
219517861,1,43,1,472,2,8,262
219517861,1,43,1,474,2,9,263
219517861,1,43,1,214,2,1,319
219517861,1,43,1,235,2,5,333
219517861,1,43,1,244,2,2,315
219517861,1,43,1,495,2,7,265
254107226,1,11,1,260,3,2,10
217498918,0,12,1,230,2,10,169
102588471,2,106,1,95,1,6,35
219517861,1,43,1,229,2,2,338
10606171,2,56,0,90,1,12,104
219517861,1,43,1,240,2,3,323
219517861,1,43,1,236,2,10,319
219517861,1,43,1,229,2,11,341
41848631,0,38,1,160,2,1,5
219517861,1,43,1,229,2,7,327
19171259,1,5,1,200,3,6,1
2793778,2,63,2,35,4,1,332
19645976,0,12,0,169,3,7,72
88171838,0,90,0,75,1,16,134
120431726,0,12,1,240,2,2,0
88171838,0,90,0,75,1,7,361
253118370,2,162,0,50,1,6,164
46714344,1,68,0,95,2,4,0
171008642,0,12,0,120,2,14,18
254150644,1,30,0,60,2,16,216
219517861,1,43,1,229,2,3,340
254157091,1,28,1,130,3,7,5
254159261,0,6,1,100,2,15,37
254164653,1,7,1,150,7,4,213
254165437,1,77,1,355,4,3,365
161061302,1,8,0,89,1,9,52
249479517,4,128,0,45,2,6,24
253507120,1,28,1,395,7,4,279
254172441,1,28,0,70,1,4,0
2727975,0,6,1,134,3,4,245
254189342,1,14,1,200,4,1,228
5333953,0,6,1,215,2,5,18
3773866,1,2,0,85,2,1,77
60127679,0,6,0,65,1,20,23
608700,0,6,1,125,3,9,24
41844032,1,30,0,70,2,2,163
27636707,1,11,1,250,3,5,255
22736811,0,21,1,159,2,16,127
1192716,1,11,1,155,2,7,6
254320440,1,7,1,300,3,8,54
22620829,0,12,0,75,2,6,0
144863350,1,2,0,51,1,12,0
216274333,2,149,0,80,1,2,0
58024325,2,56,0,700,1,1,125
1648806,0,12,0,90,2,2,174
5477538,0,3,0,64,5,1,90
254358202,1,1,1,549,5,7,207
18569998,0,21,1,100,4,4,11
186678447,0,32,1,550,3,4,215
140630987,2,37,0,65,1,11,126
252604696,1,14,0,99,1,4,168
252604696,1,14,0,199,1,1,160
880797,1,11,1,154,3,3,19
199833548,2,94,0,50,1,10,357
51614766,4,144,0,70,1,5,364
254382567,1,30,0,60,1,18,305
252636577,2,37,2,26,2,5,90
223375402,0,70,0,65,2,1,352
254372359,1,1,1,250,5,7,161
154080858,0,12,0,70,2,18,205
57457584,0,21,1,65,10,2,42
223087887,2,162,2,25,2,10,344
169490939,2,56,1,115,3,1,188
254429373,1,43,1,325,5,7,131
3286195,0,12,0,75,1,8,109
48684597,2,126,0,50,1,19,165
7875127,0,15,0,65,2,1,0
211400652,3,215,1,70,5,1,55
253753123,0,111,0,39,1,9,11
5549854,1,11,1,170,4,2,5
236430571,0,35,1,80,1,2,132
9693094,0,12,0,71,2,5,182
87156911,2,95,1,100,1,15,326
254567452,1,18,0,70,1,7,73
253429887,1,8,1,274,4,9,34
401659,0,38,1,140,4,2,77
11902072,1,19,1,130,2,6,27
254592145,2,61,0,49,1,1,0
146484191,2,152,1,100,2,10,353
253906467,1,7,2,85,1,12,349
13500337,0,70,0,65,3,2,364
253978780,1,1,1,150,12,4,118
51434683,1,2,1,110,2,6,0
42615337,1,19,1,180,5,1,32
85385725,1,1,0,300,1,1,364
251508221,1,4,1,300,2,1,180
2312420,2,56,1,200,5,4,95
4204942,0,12,0,69,2,1,36
204733512,2,103,0,45,3,13,80
28580275,1,1,0,119,2,6,297
155902664,2,56,1,125,1,14,328
60754157,2,56,1,225,2,3,23
194716858,0,137,1,125,10,1,180
26071530,0,15,1,100,2,6,0
253474169,1,1,1,800,3,13,84
18885469,1,9,2,53,1,7,58
242631139,0,54,0,100,2,3,365
253118370,2,37,0,53,1,23,161
371936,0,12,0,89,1,1,44
253571094,2,56,0,90,1,9,341
254771644,0,21,0,66,2,8,159
251704655,4,114,1,115,2,11,6
131544841,1,26,1,120,2,5,10
222763653,1,45,1,165,1,15,27
251704655,4,114,1,115,4,9,124
61278683,2,56,0,120,2,6,16
93763302,2,106,1,137,1,4,273
104368542,2,25,1,150,2,5,103
28580275,1,1,0,100,2,4,314
96219565,2,37,1,115,3,2,360
253873710,1,8,1,349,5,5,220
137274917,1,7,0,110,1,10,270
25308624,0,6,0,75,5,4,313
46430057,0,6,1,60,1,7,17
69831679,1,23,1,170,3,6,235
73676969,4,127,0,56,2,4,70
163169045,3,195,1,85,2,8,66
136122177,1,26,0,100,6,3,0
7216350,1,23,2,117,1,5,139
226699782,1,23,1,120,2,10,87
255258800,0,117,0,100,1,8,179
247189581,0,13,2,31,1,2,73
253906467,1,7,2,85,1,12,161
28175069,1,43,1,160,4,3,0
34312950,1,19,1,290,2,10,254
10149317,2,116,0,50,2,5,319
201015598,0,6,2,35,1,3,77
29349060,2,85,0,67,1,12,365
141885946,0,12,1,265,1,9,86
57920236,0,6,1,180,3,1,98
255178006,0,12,1,180,2,1,10
49523787,1,2,0,55,2,4,76
255408641,1,28,1,250,5,7,155
92897185,0,111,0,65,1,9,46
255414914,1,71,1,420,5,14,137
10149317,2,116,0,60,2,7,305
255420742,0,17,1,155,1,7,71
46231814,1,19,0,100,3,4,0
219517861,1,43,1,255,2,4,215
219517861,1,43,1,229,2,5,350
219517861,1,43,1,235,2,3,340
8860345,0,12,1,175,2,3,4
255431206,0,54,0,40,7,1,346
42422120,2,63,2,60,2,2,0
11123552,0,21,0,50,1,26,74
255448841,0,6,0,60,1,14,20
219517861,1,43,1,390,2,8,243
40629507,1,8,1,140,1,8,0
219517861,1,43,1,475,2,7,253
158694,1,27,0,150,5,1,97
219517861,1,43,1,228,2,1,357
22553147,0,12,0,70,3,12,142
210019212,0,21,0,54,5,9,0
255448841,0,6,0,55,1,15,15
119798153,1,28,0,79,1,8,31
242631139,0,54,0,90,2,6,360
253637076,1,14,1,162,2,6,66
45578040,1,7,0,105,1,1,0
255440488,1,7,1,420,5,10,130
37917699,1,18,0,45,2,2,180
37792599,1,19,0,119,2,3,2
254112876,1,4,0,90,2,8,174
112909067,0,24,1,120,2,9,10
73397630,0,82,1,160,2,1,102
78185278,4,65,1,65,1,1,29
62289627,1,7,0,100,1,1,23
45776423,1,30,0,35,3,3,5
255448841,0,6,0,55,1,15,20
16851857,4,133,1,85,2,1,349
117999420,1,28,0,160,3,7,81
64680664,0,21,0,70,2,8,61
229386490,0,6,1,76,3,7,285
2373120,0,21,0,90,5,2,323
14909731,1,64,1,200,2,7,252
25272468,1,2,0,59,1,6,74
9718310,1,7,0,65,2,3,0
2405781,0,12,1,150,2,4,1
38257294,0,20,0,185,1,8,123
48419016,1,43,1,165,2,6,1
255787023,0,54,0,125,1,11,29
210193549,1,14,1,150,8,3,39
255811821,2,46,0,88,2,2,180
2640420,0,34,0,99,1,20,1
147675745,1,28,1,151,1,30,42
57403189,0,15,1,105,2,6,286
26248578,1,102,1,345,2,1,179
255845450,1,4,1,150,2,2,102
18007143,0,6,0,57,2,12,51
6410618,0,6,0,65,4,1,17
255853430,1,1,1,200,5,12,127
5986790,1,30,0,47,5,4,272
255856907,0,15,0,100,3,2,163
255882354,0,6,1,150,2,3,251
255890676,0,21,0,66,2,11,147
54136018,4,59,0,35,1,8,48
255899465,0,21,0,63,2,10,127
255946767,0,20,1,150,2,2,241
255433680,1,7,1,360,2,13,251
27260699,0,21,2,28,1,8,41
255980743,0,36,1,170,2,5,43
188015014,0,6,0,79,2,9,136
174760879,1,23,1,325,4,4,65
27260699,0,21,2,28,1,4,53
253071059,1,4,0,100,1,7,0
101790764,2,25,1,199,2,6,175
81712936,1,28,1,200,3,3,0
131171018,1,8,1,300,3,2,13
188015014,0,6,0,81,2,10,121
188015014,0,6,0,81,2,13,164
188015014,0,6,0,81,1,9,105
188015014,0,6,0,81,2,9,128
198853982,0,84,1,100,2,6,150
147983579,0,6,1,165,4,9,201
114589786,0,20,0,75,5,2,0
10374669,1,7,0,92,5,2,187
256032762,2,81,0,70,2,3,0
251156430,2,31,2,65,2,8,89
211136294,4,192,0,60,1,20,343
90052526,1,28,1,140,3,5,18
53621,0,6,1,95,5,3,120
254795926,0,15,1,120,2,14,298
8859112,0,6,1,189,3,10,349
241565326,2,31,0,44,1,11,331
173673660,1,30,0,55,2,6,0
1709718,1,1,0,199,1,1,350
19057986,0,15,1,400,1,2,362
251229393,2,25,1,129,1,3,95
256071378,0,6,1,225,2,10,38
209332627,1,30,0,75,2,1,58
66132548,0,84,0,36,1,8,192
176119156,0,12,1,190,1,13,171
18765976,0,21,0,70,1,14,78
50981314,0,21,1,150,2,4,89
27277379,1,2,0,75,2,9,227
27936743,0,6,1,75,2,4,103
77515,1,30,0,45,3,6,4
18765976,0,21,0,68,1,9,55
161357125,3,174,1,135,3,2,36
18416970,1,2,0,103,2,14,19
253906467,1,7,2,85,1,9,365
101965358,1,4,1,200,7,2,173
234483148,1,2,0,95,1,11,256
254542999,2,39,0,90,2,12,57
